link,title,summary,Date Published,Country Code,Language Code,Authors,Keywords,Domain Rank,Sources,Publication Url,summary,ilr_quantized,ilr_range,ilr_regressed,translated_summary,
https://www.businessinsider.de/karriere/kuendigung-vorlage-mit-diesem-dokument-seid-ihr-auf-der-sicheren-seite,Kündigung Vorlage: Mit diesem Dokument seid ihr auf der sicheren Seite,,2024-08-12T12:52:30Z,us,german,['Lisa Dittrich'],[],114,['newscatcher'],www.businessinsider.de,"Ihr wollt euren Job kündigen, wisst aber nicht, was rechtlich zu beachten ist? Erfahrt von einer Fachanwältin für Arbeitsrecht, wie ihr eine wirksame Kündigung verfasst und welche Fehler ihr vermeiden...",1.5,"[1.280884150320452, 1.8651930827992467]",1.57303861655985,You want to quit your job but don't know what legal aspects you need to consider? Find out from a specialist employment lawyer how you can create an effective,
https://www.businessinsider.de/karriere/personaler-von-mckinsey-bcg-und-bain-geben-tipps-fuer-bewerber,"Personaler von McKinsey, BCG und Bain geben Tipps für Bewerber",,2024-08-12T14:12:56Z,us,german,"['Steffen Bosse Redakteur','Schwerpunkt Consulting','Redakteur','Steffen Bosse']",[],114,['newscatcher'],www.businessinsider.de,"Ihr wollt bei einer der Top-Managementberatungen wie McKinsey, BCG oder Bain & Company einsteigen? Business Insider hat mit den Recruiting-Chefs gesprochen und herausgefunden, welche Skills wichtig si...",1.5,"[0.8887912623341152, 1.8667252425995309]",1.37775825246682,"Do you want to join one of the top management consultancies such as McKinsey, BCG or Bain & Company? Business Insider spoke to the recruiting bosses",
https://www.businessinsider.de/wirtschaft/preis-fuer-olivenoel-steigt-immer-weiter,Preis für Olivenöl steigt immer weiter,,2024-08-12T06:44:12Z,us,german,['Business Insider Deutschland'],[],114,['newscatcher'],www.businessinsider.de,Supermarktregal mit Olivenöl. picture alliance / SVEN SIMON | Frank Hoermann / SVEN SIMON Wegen schlechter Ernten wird Olivenöl in Deutschland immer teurer. Im Juli lag der Preis 45 Prozent höher als ...,1,"[0.41307919126897596, 1.3521524852386144]",0.882615838253795,"Supermarket shelf with olive oil. picture alliance / SVEN SIMON | Frank Hoermann / SVEN SIMON Due to poor harvests, olive oil is becoming increasingly scarce in Germany.",
https://www.businessinsider.de/karriere/job-bei-neobank-n26-top-personaler-verraet-diese-tipps,Job bei Neobank N26: Top-Personaler verrät diese Tipps,,2024-08-13T03:57:11Z,us,german,['Lisa Dittrich'],[],114,['newscatcher'],www.businessinsider.de,"Timo Meyer ist Chief People Officer (CPO) bei N26, einer deutschen Neobank mit 1500 Mitarbeiterinnen und Mitarbeitern. Im Interview mit Business Insider verrät er, warum diese Mitarbeiteranzahl gleich...",1,"[0.6639399097124312, 1.5601001504792813]",1.11202003009586,"Timo Meyer is Chief People Officer (CPO) at N26, a German neobank with 1,500 employees. In an interview with Business Insider",
https://www.businessinsider.de/politik/cannabis-clubs-so-viele-vereine-haben-bundesweit-bereits-antraege-gestellt,Cannabis-Clubs: So viele Vereine haben bundesweit bereits Anträge gestellt,,2024-08-13T04:13:07Z,us,german,"['Joana Lehner 06:13','Joana Lehner']",[],114,['newscatcher'],www.businessinsider.de,"Bei der jährlichen Hanfparade in Berlin durfte zum ersten Mal legal gekifft werden. Doch bis Cannabis-Clubs aktiv werden, dürfte es noch einige Monate dauern. Photo byCannabis-Anbauvereine können seit...",1,"[0.5896928952257956, 1.683845174623674]",1.13676903492473,"At the annual hemp parade in Berlin, smoking weed was allowed for the first time. But it will probably be several months before cannabis clubs become active.",
https://www.businessinsider.de/karriere/behoerde-in-wedel-fuehrt-4-tage-woche-ein-beamten-haben-keine-lust-darauf,Behörde in Wedel führt 4-Tage-Woche ein – Beamten haben keine Lust darauf,,2024-08-13T04:18:01Z,us,german,"['Julia Poggensee 06:18','Jörg Amelung','Julia Poggensee']",[],114,['newscatcher'],www.businessinsider.de,Jörg Amelung ist seit wenigen Tagen im Ruhestand. Vorher war er Fachbereichsleiter bei der Stadt Wedel und hat dort die 4-Tage-Woche eingeführt. Stadt Wedel/Kamin Die Stadt Wedel hat als erste Behörde...,1,"[0.7740135703012343, 1.1355918578192594]",0.954802714060247,"Jörg Amelung has been retired for a few days. Before that, he was head of department at the city of Wedel and introduced the 4-day week there. City",
https://www.businessinsider.de/wirtschaft/sp-500-die-boerse-koennte-um-10-absacken-wenn-er-unter-diesen-wert-faellt,"S&P 500: Börse könnte 10% absacken, wenn er unter diesen Wert fällt",,2024-08-13T08:30:18Z,us,german,"['Matthew Fox 10:30','Muriel Dittmar','Matthew Fox']",[],114,['newscatcher'],www.businessinsider.de,"Die Bank of America (BofA) warnt vor einer harten Landung, sollte der S&P 500 unter seinen 200-Tage-Durchschnitt fallen. Sollte der Aktienmarkt unter diese Schwelle fallen, könnte es nach Angaben der ...",2,"[0.9652347992925407, 2.6208591204244756]",1.79304695985851,Bank of America (BofA) warns of a hard landing if the S&P 500 falls below its 200-day moving average. If the stock market falls below,
https://www.businessinsider.de/leben/international-panorama/junggesellinnenabschied-allein-diese-braut-reiste-lieber-solo,Junggesellinnenabschied allein: Diese Braut reiste lieber solo,,2024-08-13T04:09:06Z,us,german,"['Samantha Grindell','Samantha Grindell 06:09']",[],114,['newscatcher'],www.businessinsider.de,"Prissy Torres beschloss, einen Solo-Junggesellinnenabschied zu machen. Prissy Torres Priscilla Torres begann mit der Planung einer großen Junggesellinnenparty, aber das sei nicht das Richtige für sie ...",2,"[1.1978029919356197, 2.481318204838628]",1.83956059838712,Prissy Torres decided to have a solo bachelorette party. Prissy Torres Priscilla Torres started planning a big bachelorette,
https://www.businessinsider.de/gruenderszene/perspektive/investorin-doreen-huber-wie-ihr-auf-ein-nein-des-investors-reagieren-solltet,Kolumne: Wie ihr auf ein NEIN des Investors reagieren solltet,,2024-08-13T06:00:00Z,us,german,"['Doreen Huber','Nina Anika Klotz','Doreen Huber 08:00']",[],114,['newscatcher'],www.businessinsider.de,"Doreen Huber/ Getty Images / Maskot Doreen Huber war Anfang 20, als sie zum ersten Mal gründete. Nach einem Exit baute sie Delivery Hero als COO mit auf und gründete später Lemoncat. Dann wechselte si...",1,"[0.6897902529601976, 1.5170162450663374]",1.10340324901327,"Doreen Huber/ Getty Images / Maskot Doreen Huber was in her early 20s when she founded her first company. After an exit, she built up Delivery Hero as COO with a",
https://www.businessinsider.de/wirtschaft/letzter-wachstumsschub-der-wirtschaft-dafuer-geben-russen-gerade-geld-aus,Letzter Wachstumsschub der Wirtschaft? Dafür geben Russen ihr Geld aus,,2024-08-13T07:02:28Z,us,german,"['Huileng Tan','Huileng Tan 09:02','Muriel Dittmar']",[],114,['newscatcher'],www.businessinsider.de,"Der russische Präsident Wladimir Putin. Gavriil Grigorov/Pool/AFP/Getty Images Die Verbraucherstimmung in Russland erreichte im Juni einen Höchststand, da die Kriegswirtschaft die Ausgaben ankurbelte....",1.5,"[1.078727919655441, 1.7527632482067355]",1.41574558393109,Russian President Vladimir Putin. Gavriil Grigorov/Pool/AFP/Getty Images Consumer sentiment in Russia reached a record high in June,
https://www.businessinsider.de/leben/international-panorama/ich-bereiste-30-tropische-inseln-diese-5-empfehle-ich-euch,Ich bereiste 30 tropische Inseln: Diese 5 empfehle ich euch,,2024-08-13T04:20:34Z,us,german,"['Kelly Magyarics 06:20','Kelly Magyarics']",[],114,['newscatcher'],www.businessinsider.de,"Eine Frau sonnt sich auf einer Insel. picture alliance / Zoonar | Viktor Gladkov Ich habe mehr als 30 tropische Inseln auf der ganzen Welt besucht, aber fünf davon stechen aus der Masse heraus. Bora B...",1.5,"[0.7800251484006027, 2.6999580859989956]",1.7399916171998,"A woman sunbathes on an island. picture alliance / Zoonar | Viktor Gladkov I have visited more than 30 tropical islands around the world, from",
https://www.businessinsider.de/karriere/bis-zu-8000e-pro-video-als-jura-influencer-176-000-follower-aufgebaut,Bis zu 8000€ pro Video: Als Jura-Influencer 176.000 Follower aufgebaut,,2024-08-12T09:47:14Z,us,german,"['Klemens Handke','Aleix Castillo','Klemens Handke 11:47']",[],114,['newscatcher'],www.businessinsider.de,"Aleix Castillo studiert Jura und hat sich ein Social-Media-Business aufgebaut. Aleix Castillo / Getty Images / SimpleImages, Collage: Business Insider Aleix Castillo ist ein erfolgreicher Influencer i...",1,"[0.7055138821380482, 1.176691670717171]",0.94110277642761,"Aleix Castillo is studying law and has built up a social media business. Aleix Castillo / Getty Images / SimpleImages, Collage: Business Insider",
https://www.businessinsider.de/leben/international-panorama/ich-wollte-nie-heiraten-an-diesem-punkt-in-der-beziehung-aenderte-sich-alles,Ich wollte nie heiraten – an diesem Punkt in der Beziehung änderte sich alles,,2024-08-13T03:55:40Z,us,german,"['Melissa Noble','Melissa Noble 05:55']",[],114,['newscatcher'],www.businessinsider.de,"Melissa Noble konnte sich nie vorstellen, zu heiraten. Dann wurde sie schwanger. Courtesy of Melissa Noble Ich konnte mir nie vorstellen, zu heiraten. Als ich jedoch schwanger wurde, änderten sich mei...",1.5,"[1.270431562419335, 1.637741062548399]",1.45408631248387,Melissa Noble never imagined getting married. Then she got pregnant. Courtesy of Melissa Noble I never imagined getting married.,
https://www.businessinsider.de/insider-picks/auto-leasing/volkswagen-taigo-leasing-im-august-2024-moa,Privatleasing: Hier fahrt ihr den Volkswagen Taigo für 225 Euro,,2024-08-12T11:26:05Z,us,german,"['Ezgi Akinci','Insider Picks']",[],114,['newscatcher'],www.businessinsider.de,"Ein güntiges Leasing-Angebot haben wir bei Rosier gefunden. Der 2021 in Europa eingeführte Taigo ist eines der neuesten Autos von Volkswagen. Je nach Ausführung bietet das SUV-Coupé 116 PS, die es auf...",1.5,"[0.46834491098102093, 2.1189930534113874]",1.2936689821962,"We found a cheap leasing offer at Rosier. The Taigo, launched in Europe in 2021, is one of Volkswagen's newest cars. Depending on the",
https://www.businessinsider.de/karriere/neobank-n26-top-personaler-verraet-wie-ihr-einen-job-ergattert,"Neobank N26: Top-Personaler verrät, wie ihr einen Job ergattert",,2024-08-12T09:10:58Z,us,german,['Lisa Dittrich'],[],114,['newscatcher'],www.businessinsider.de,"Timo Meyer ist Chief People Officer (CPO) bei N26, einer deutschen Neobank mit 1500 Mitarbeiterinnen und Mitarbeitern. Im Interview mit Business Insider verrät er, warum diese Mitarbeiteranzahl gleich...",1,"[0.6639399097124312, 1.5601001504792813]",1.11202003009586,"Timo Meyer is Chief People Officer (CPO) at N26, a German neobank with 1,500 employees. In an interview with Business Insider",
https://www.businessinsider.de/karriere/international-career/diese-jobs-nahm-eine-ukrainerin-an-um-ihrer-heimat-im-krieg-zu-helfen,"Diese Jobs nahm eine Ukrainerin an, um ihrer Heimat im Krieg zu helfen",,2024-08-12T04:57:02Z,us,german,"['Shubhangi Goel','Shubhangi Goel 06:57']",[],114,['newscatcher'],www.businessinsider.de,"Yuliia Kuzmina, eine Veteranin der ukrainischen Armee, macht eine Ausbildung zur Elektrikerin. Kuzmina arbeitet jetzt in einem Umspannwerk, von denen viele ständig unter russischem Beschuss stehen. Si...",1.5,"[1.1874131567019757, 2.020978072163374]",1.60419561443267,"Yuliia Kuzmina, a veteran of the Ukrainian army, is studying to be an electrician. Kuzmina now works in a substation,",
https://www.businessinsider.de/leben/international-panorama/ernaehrungsberaterin-empfiehlt-3-gesunde-und-schnelle-snacks,Ernährungsberaterin empfiehlt 3 gesunde und schnelle Snacks,,2024-08-12T07:12:37Z,us,german,"['Kim Schewitz','Kim Schewitz 09:12']",[],114,['newscatcher'],www.businessinsider.de,"Linia Patel setzt auf Vollwertkost, um ultraverarbeitete Snacks zu vermeiden. Getty Images/Linia Patel Ultrahochverarbeitete Lebensmittel (UPFs) werden mit Gesundheitsproblemen in Verbindung gebracht,...",1.5,"[1.3651466498398492, 1.7247555836002513]",1.54495111672005,Linia Patel relies on whole foods to avoid ultra-processed snacks. Getty Images/Linia Patel Ultra-processed foods (UPFs) are,
https://www.businessinsider.de/leben/international-panorama/ich-urlaubte-an-der-amalfikueste-und-machte-diesen-einen-fehler,Ich urlaubte an der Amalfiküste und machte diesen einen Fehler,,2024-08-12T07:07:23Z,us,german,"['Alesandra Dubin 09:07','Alesandra Dubin']",[],114,['newscatcher'],www.businessinsider.de,"Meine Familie besuchte die Amalfiküste während der Hauptsaison. Alesandra Dubin Meine Familie besuchte die Amalfiküste während der Hochsaison im Sommer, und es war heiß und überfüllt. Ich war froh, da...",1.5,"[1.2935001338955794, 1.8441664435073677]",1.56883328870147,My family visited the Amalfi Coast during peak season. Alesandra Dubin My family visited the Amalfi Coast during peak season in summer,
https://www.businessinsider.de/leben/international-panorama/ich-bereiste-30-verschiedene-inseln-diese-5-wuerde-ich-empfehlen,Ich bereiste 30 verschiedene Inseln: Diese 5 würde ich empfehlen,,2024-08-12T03:34:40Z,us,german,"['Kelly Magyarics','Kelly Magyarics 05:34']",[],114,['newscatcher'],www.businessinsider.de,"Eine Frau sonnt sich auf einer Insel. picture alliance / Zoonar | Viktor Gladkov Ich habe mehr als 30 tropische Inseln auf der ganzen Welt besucht, aber fünf davon stechen aus der Masse heraus. Bora B...",1.5,"[0.7800251484006027, 2.6999580859989956]",1.7399916171998,"A woman sunbathes on an island. picture alliance / Zoonar | Viktor Gladkov I have visited more than 30 tropical islands around the world, from",
https://www.businessinsider.de/karriere/international-career/ich-habe-bei-amazon-gekuendtigt-weil-ich-ins-buero-kommen-sollte,"Ich habe bei Amazon gekündigt, weil ich ins Büro kommen sollte",,2024-08-12T03:06:12Z,us,german,"['Charissa Cheong','Charissa Cheong 05:06']",[],114,['newscatcher'],www.businessinsider.de,"Gazi Jarin erwog, für ihren Amazon-Job von Toronto nach Seattle umzuziehen. Ki-Seok Hong Gazi Jarin kam im Juli 2022 als Software-Ingenieurin zu Amazon und arbeitete per Fernzugriff. Im August 2023 wu...",1,"[0.6394967669303555, 1.2163019398417867]",0.927899353386071,Gazi Jarin considered moving from Toronto to Seattle for her Amazon job. Ki-Seok Hong Gazi Jarin joined Amazon as a software engineer in July 2022,
https://www.businessinsider.de/leben/die-gen-z-liebt-fitness-und-das-ist-ein-problem-fuer-fitnessstudios,Die Gen Z liebt Fitness – und das ist ein Problem für Fitnessstudios,,2024-08-12T04:00:00Z,us,german,"['Eve Upton-Clark','Eve Upton-Clark 06:00']",[],114,['newscatcher'],www.businessinsider.de,"Jon Krause for BI In einer Umfrage von McKinsey aus dem Jahr 2023 gab mehr als die Hälfte der Befragten der Generation Z an, dass Fitness für sie eine sehr hohe Priorität hat. Für Fitnessstudios ist d...",1.5,"[1.1616463593820119, 2.0639227343633135]",1.61278454687266,"Jon Krause for BI In a 2023 McKinsey survey, more than half of Generation Z respondents said fitness was a",
https://www.businessinsider.de/gruenderszene/business/diese-startups-haben-ihren-einhorn-status-verloren,Diese Startups haben ihren Einhorn-Status verloren,,2024-08-12T13:00:37Z,us,german,"['Victoria Niemsch 15:00','Victoria Niemsch']",[],114,['newscatcher'],www.businessinsider.de,"Um die dreißig Unicorns gibt es in Deutschland derzeit. Lest hier, welche sechs Unternehmen den Status zwar einmal erreicht, mittlerweile aber wieder verloren haben Manche Startups verlieren ihren Ein...",1.5,"[0.8410524574897633, 2.598245904183728]",1.71964918083675,There are currently around thirty unicorns in Germany. Read here which six companies once achieved the status but have since,
https://www.businessinsider.de/leben/international-panorama/ernaehrungswissenschaftler-nennt-zwei-nahrungsergaenzungsmittel-die-er-nimmt-und-drei-die-er-weglaesst,"Nahrungsergänzungsmittel: Experte verrät 2, die er nimmt und 3, die er weglässt",,2024-08-12T06:31:25Z,us,german,"['Serafina Kenny 08:31','Serafina Kenny']",[],114,['newscatcher'],www.businessinsider.de,"Dr. Tim Spector nimmt die meisten Nahrungsergänzungsmittel nicht mehr ein. Die, die er noch einnimmt, hat er mit Business Insider geteilt. ZOE/ Getty Dr. Tim Spector, ein Ernährungswissenschaftler und...",1.5,"[0.3024274558761051, 2.218543526474337]",1.26048549117522,Dr. Tim Spector no longer takes most supplements. He shared the ones he still takes with Business Insider. ZOE/ Getty,
https://www.businessinsider.de/leben/international-panorama/ich-habe-die-ganze-usa-bereist-diese-staaten-sind-ein-must-see,Ich habe die ganze USA bereist – diese Staaten sind ein Must-See,,2024-08-12T13:03:49Z,us,german,"['Noah Sheidlower 15:03','Noah Sheidlower']",[],114,['newscatcher'],www.businessinsider.de,"Der 78-jährige Tom Hatfield hat in seinem Leben alle 50 US-Bundesstaaten bereist. Nun klappert er die letzten verbliebenen Nationalparks ab, die auf seiner Reise-Liste stehen. Shutterstock/EvanFH Der ...",1.5,"[0.4008809893115015, 2.159471406413099]",1.2801761978623,78-year-old Tom Hatfield has traveled to all 50 US states in his life. Now he is visiting the last remaining national parks that are,
https://www.businessinsider.de/leben/international-panorama/ich-habe-45-kilo-abgenommen-das-sind-meine-zwei-lektionen-zu-fettabbau,Ich habe 45 Kilo abgenommen – das sind meine zwei Lektionen zu Fettabbau,,2024-08-12T07:55:30Z,us,german,"['Kim Schewitz 09:55','Kim Schewitz']",[],114,['newscatcher'],www.businessinsider.de,"Benji Xavier ernährt sich gesund und ausgewogen – auf kleine Schlemmereien aber verzichtet er nicht. DK Publishing Der 28-jährige Benji Xavier hat 45 Kilogramm abgenommen, indem er Fast Food durch ges...",1.5,"[0.6789014094256616, 1.992659154344603]",1.33578028188513,Benji Xavier eats a healthy and balanced diet – but he does not forego small treats. DK Publishing 28-year-old Benji Xavier has 45,
https://www.businessinsider.de/leben/international-panorama/warum-ihr-beim-fliegen-immer-euer-gepaeck-aufgeben-solltet,Warum ihr beim Fliegen immer euer Gepäck aufgeben solltet,,2024-08-12T16:00:00Z,us,german,"['Elliott Harrell','Elliott Harrell 18:00']",[],114,['newscatcher'],www.businessinsider.de,"Ich möchte den Aufenthalt am Flughafen angenehmer gestalten, indem ich bei jedem Flug eine Tasche einchecke.Nachdem ich 17 Länder besucht habe, habe ich gelernt, dass das Aufgeben eines Gepäcks meine ...",1,"[0.27010232782761046, 2.216496120287316]",1.24329922405746,"I want to make the airport stay more pleasant by checking in a bag on every flight.After visiting 17 countries, I",
https://www.businessinsider.de/leben/international-panorama/diese-braut-verbrachte-ihren-junggesellinnenabschied-allein,Diese Braut verbrachte ihren Junggesellinnenabschied allein,,2024-08-12T07:29:02Z,us,german,"['Samantha Grindell 09:29','Samantha Grindell']",[],114,['newscatcher'],www.businessinsider.de,"Prissy Torres beschloss, einen Solo-Junggesellinnenabschied zu machen. Prissy Torres Priscilla Torres begann mit der Planung einer großen Junggesellinnenparty, aber das sei nicht das Richtige für sie ...",2,"[1.1978029919356197, 2.481318204838628]",1.83956059838712,Prissy Torres decided to have a solo bachelorette party. Prissy Torres Priscilla Torres started planning a big bachelorette,
https://www.businessinsider.de/wirtschaft/aldi-baut-wohnungen-fuer-mitarbeiter-ueber-filiale-in-essen,Aldi baut Wohnungen für Mitarbeiter über Filiale in Essen,,2024-08-12T09:49:14Z,us,german,['Business Insider Deutschland'],[],114,['newscatcher'],www.businessinsider.de,Die Aldi-Nord-Filiale am Unternehmenssitz in Essen wurde kräftig umgebaut. IMAGO / Funke Foto Services Die alte Aldi-Nord-Filiale am Unternehmenssitz in Essen ist vergrößert und modernisiert worden. D...,0.5,"[0.15295759331206904, 1.0784040111465516]",0.61568080222931,The Aldi Nord branch at the company headquarters in Essen has been extensively remodeled. IMAGO / Funke Foto Services The old Aldi Nord branch at the company headquarters,
https://www.businessinsider.de/politik/international-politics/wie-der-aktienmarkt-den-ausgang-der-us-wahl-vorhersagen-kann,Wie der Aktienmarkt den Ausgang der US-Wahl vorhersagen kann,,2024-08-12T17:00:00Z,us,german,"['Matthew Fox 19:00','Matthew Fox']",[],114,['newscatcher'],www.businessinsider.de,"Chris duMond;; Alyssa Powell/BI Der Aktienmarkt kann helfen, den Gewinner der Präsidentschaftswahlen in den USA vorherzusagen. Seit 1928 liegt die Trefferquote des S&P 500 bei der Vorhersage des Wahle...",1.5,"[0.25567625603677735, 2.2465942463779336]",1.25113525120736,"Chris duMond; Alyssa Powell/BI The stock market can help predict the winner of the presidential election in the USA. Since 1928, the Tre",
https://www.businessinsider.de/wirtschaft/russlands-wirtschaft-ueberhitzt-russen-treiben-inflation-mit-konsum-weiter-an,Wirtschaft überhitzt: Russen treiben Inflation mit Konsum weiter an,,2024-08-12T03:19:17Z,us,german,"['Huileng Tan','Huileng Tan 12']",[],114,['newscatcher'],www.businessinsider.de,"Shoppen als gäbe es kein Morgen – Einkaufszentrum in Moskau Getty Images Russlands Kriegswirtschaft überhitzt. 'Die Reserven an Arbeitskräften und die Produktionskapazitäten sind fast erschöpft', warn...",1,"[0.7458694790667679, 1.4235508682220535]",1.08471017364441,Shopping like there is no tomorrow – shopping center in Moscow Getty Images Russia's war economy is overheating. 'The reserves of labor and the,
https://www.businessinsider.de/leben/international-panorama/kreuzfahrt-im-mittelmeer-diese-italienische-stadt-war-am-schoensten,Kreuzfahrt im Mittelmeer: Diese italienische Stadt war am schönsten,,2024-08-13T04:19:05Z,us,german,"['Joey Hadden','Joey Hadden 06:19']",[],114,['newscatcher'],www.businessinsider.de,"Der Reporter von Business Insider hielt in Marina di Carrara, einem Kreuzfahrthafen in Italien, an und besichtigte einen Steinbruch für Carrara-Marmor unter freiem Himmel. Joey Hadden/Business Insider...",1,"[0.8553171032673004, 1.0868097380396198]",0.97106342065346,"The Business Insider reporter stopped in Marina di Carrara, a cruise port in Italy, and visited a quarry for Carrara marble",
https://www.businessinsider.de/wirtschaft/international-business/die-oel-preise-steigen-weil-die-usa-truppen-entsendet,Ölpreise steigen aufgrund von Spannungen im Nahen Osten,,2024-08-13T07:17:55Z,us,german,"['Kelly Cloonan','Kelly Cloonan 09:17']",[],114,['newscatcher'],www.businessinsider.de,Die USS Dwight D. Eisenhower und andere Kriegsschiffe durchqueren am 26. November 2023 die Straße von Hormuz in den Persischen Golf als Teil eines größeren amerikanischen Einsatzes im Nahen Osten inmi...,1.5,"[0.2620447251156297, 2.242773164930622]",1.25240894502313,"The USS Dwight D. Eisenhower and other warships transit the Strait of Hormuz into the Persian Gulf on November 26, 2023 as part of a major",
https://www.businessinsider.de/wirtschaft/international-business/mehr-als-doppelt-so-teuer-cybertruck-kostet-nicht-unter-100-000-us-dollar,Mehr als doppelt so teuer: Cybertruck kostet nicht unter 100.000 US-Dollar,,2024-08-13T06:29:20Z,us,german,"['Tom Carter','Tom Carter 08:29']",[],114,['newscatcher'],www.businessinsider.de,"Der Tesla Cybertruck hat seit seiner Markteinführung im vergangenen Jahr einen steinigen Weg hinter sich und wurde mehrfach zurückgerufen. Chesnot/Getty Der billigste Cybertruck, der derzeit erhältlic...",1.5,"[1.2197046411076582, 1.668177215335405]",1.44394092822153,The Tesla Cybertruck has had a rocky road since its launch last year and has been recalled several times. Chesnot/Get,
https://www.businessinsider.de/politik/international-politics/wie-dieser-aktien-index-den-ausgang-der-us-wahl-vorhersagen-kann,Wie dieser Aktien-Index den Ausgang der US-Wahl vorhersagen kann,,2024-08-13T04:44:42Z,us,german,"['Matthew Fox','Matthew Fox 06:44']",[],114,['newscatcher'],www.businessinsider.de,"Chris duMond;; Alyssa Powell/BI Der Aktienmarkt kann helfen, den Gewinner der Präsidentschaftswahlen in den USA vorherzusagen. Seit 1928 liegt die Trefferquote des S&P 500 bei der Vorhersage des Wahle...",1.5,"[0.25567625603677735, 2.2465942463779336]",1.25113525120736,"Chris duMond; Alyssa Powell/BI The stock market can help predict the winner of the presidential election in the USA. Since 1928, the Tre",
https://www.businessinsider.de/leben/international-panorama/bergsteigermuell-auf-mount-everest-loesen-drohnen-das-riesige-problem,Bergsteigermüll auf Mount Everest: Lösen Drohnen das riesige Problem?,,2024-08-13T04:14:56Z,us,german,"['Kenneth Niemeyer 06:14','Kenneth Niemeyer']",[],114,['newscatcher'],www.businessinsider.de,"Nepal plant den Einsatz unbemannter Drohnen zur Beseitigung von Müll vom Gipfel des Mount Everest.Im Himalaya sollen künftig Drohnen eingesetzt werden, um die Hänge des Mount Everest vom Müll zu befre...",1.5,"[1.3261959912027508, 1.6042824052783495]",1.46523919824055,Nepal plans to use unmanned drones to remove garbage from the summit of Mount Everest. Drones are to be used in the Himalayas in the future,
https://www.businessinsider.de/leben/international-panorama/ich-nahm-dauerhaft-45-kilo-ab-das-sind-meine-2-lektionen-zu-fettabbau,Ich nahm dauerhaft 45 Kilo ab – das sind meine 2 Lektionen zu Fettabbau,,2024-08-13T04:37:17Z,us,german,"['Kim Schewitz','Kim Schewitz 06:37']",[],114,['newscatcher'],www.businessinsider.de,"Benji Xavier ernährt sich gesund und ausgewogen – auf kleine Schlemmereien aber verzichtet er nicht. DK Publishing Der 28-jährige Benji Xavier hat 45 Kilogramm abgenommen, indem er Fast Food durch ges...",1.5,"[0.6789014094256616, 1.992659154344603]",1.33578028188513,Benji Xavier eats a healthy and balanced diet – but he does not forego small treats. DK Publishing 28-year-old Benji Xavier has 45,
https://www.businessinsider.de/gruenderszene/business/erfolgreich-pitchen-als-b2b-startup-tipps-tricks-aus-der-praxis,Erfolgreich pitchen als B2B-Startup: Tipps & Tricks aus der Praxis,,2024-08-13T04:00:00Z,us,german,"['Antonia Remmerbach 06:00','Antonia Remmerbach']",[],114,['newscatcher'],www.businessinsider.de,Es gibt ein Ungleichgewicht: ein Ungleichgewicht zwischen Neugründungen und Finanzierungsrunden. Mehr als 2500 Neugründungen und weniger als 2000 Finanzierungsrunden gab es letztes Jahr in Deutschland...,1.5,"[0.270160954181494, 2.2379034274911036]",1.2540321908363,There is an imbalance: an imbalance between start-ups and financing rounds. More than 2500 start-ups and less than 2000 financing rounds.,
https://www.businessinsider.de/karriere/international-career/ich-kuendigte-meinen-gut-bezahlten-job-bei-goldman-sachs-damit-meine-frau-karriere-macht-familie,"Ich kündigte Job bei Goldman, damit meine Frau Karriere macht",,2024-08-13T04:41:29Z,us,german,"['Charissa Cheong 06:41','Charissa Cheong']",[],114,['newscatcher'],www.businessinsider.de,"Pranshu Dwivedi (rechts) hat seinen Job bei Goldman Sachs im Februar 2024 aufgegeben. Pranshu Dwivedi Pranshu Dwivedi arbeitete mehr als ein Jahrzehnt bei der Investmentbank Goldman Sachs, bevor er 20...",1,"[0.3551122574029244, 2.0748129043284593]",1.21496258086569,Pranshu Dwivedi (right) left his job at Goldman Sachs in February 2024. Pranshu Dwivedi Pranshu Dwivedi worked for more than a decade,
https://www.businessinsider.de/wirtschaft/finanzen/expertin-anleger-der-gen-z-koennen-mit-400-euro-im-monat-wohneigentum-kaufen,Expertin: Anleger der Gen Z können mit 400 Euro im Monat Wohneigentum kaufen,,2024-08-13T04:47:14Z,us,german,"['Lea Oetjen','Schwerpunkt Immobilien','Wirtschaftsredakteurin']",[],114,['newscatcher'],www.businessinsider.de,"Laut Dagmar Faltis, Geschäftsführerin von Aroundhome, reichen 400 Euro für den Erwerb eines Eigenheims. Collage: Business Insider Wie können junge Menschen der Generation Z mit nur 400 Euro im Monat W...",1.5,"[0.753274626842487, 1.9480352238945078]",1.3506549253685,"According to Dagmar Faltis, Managing Director of Aroundhome, 400 euros is enough to buy a home. Collage: Business Insider How can young men",
https://www.businessinsider.de/politik/international-politics/ueberraschungsoffensive-der-ukraine-1000-quadratkilometer-in-einer-woche,Überraschungsoffensive: Ukraine besetzt 1000 Quadratkilometer in Russland,,2024-08-13T09:33:04Z,us,german,['Muriel Dittmar'],[],114,['newscatcher'],www.businessinsider.de,"An aerial view shows what is said to be a Ukrainian tank in Russia's Kursk region in this still image from video released August 11, 2024. Russian Defence Ministry/Handout via REUTERS Die ukrainischen...",0.5,"[0.07098990166283281, 1.2150168305619453]",0.643003366112389,"An aerial view shows what is said to be a Ukrainian tank in Russia's Kursk region in this still image from video released August 11, 2024. Russian Def",
